1.015069142790464424e-01,1.010744902394891120e-01,9.967964062903975075e-02,1.018181136701048761e-01,1.017950719066103987e-01,1.020580948833168938e-01,9.880173501133286684e-02,9.456255632870654015e-02,9.726674320168293697e-02,1.030344936008178169e-01,1.029005180746086212e-01,1.051144317635739067e-01,1.038231528538502840e-01,1.062645899319144688e-01,9.978460431272929976e-02,9.337539953836465623e-02,9.511261466402584630e-02,9.743592585203426915e-02,9.193396752907490033e-02,9.986342030586718710e-02,9.995893310118417197e-02,1.003234931654924250e-01,9.719865214440186196e-02,9.830681315089402628e-02,9.782112327039774180e-02,9.977605033890246666e-02,1.001198902930979934e-01,1.012280605639088449e-01,1.009912413761720057e-01,1.012241220497220179e-01,1.015114174962084698e-01,1.040164413074870647e-01,1.009518207500810921e-01,1.022026444209331170e-01,1.000942657067417918e-01,9.861866510988991086e-02,1.012603259062247185e-01,1.014411765286150069e-01,1.009412120355867165e-01,1.011179193113461022e-01,1.000944054193946275e-01,1.042374851651137746e-01,1.017386931992611682e-01,9.839690302656034504e-02,9.446292853805435263e-02,9.694981749069922494e-02,9.555765810436549212e-02,8.968463935604754911e-02,9.520033814094785996e-02,9.903496843635389846e-02,9.924988095162161350e-02,1.002563956442171916e-01,1.015113527777394276e-01,1.013855312005974563e-01,1.021895424626984850e-01,1.058623046892464142e-01,1.019097643086532418e-01,1.024823384969597018e-01,1.038023453861558754e-01,1.019963222220958976e-01,1.073559972305205001e-01,1.026919905111388504e-01,1.064527425230251956e-01,9.934130263889848211e-02,9.838504981592084697e-02,9.860406319696218835e-02,1.025547993560262522e-01,9.638824131153586605e-02,9.866852317850892395e-02,9.880196993747736300e-02,9.899050312865233237e-02,1.036618574840252605e-01,1.013583944007695747e-01,9.711821477580701023e-02,9.547491842695512987e-02,9.776663066116343670e-02,9.505516419702068898e-02,9.825725387881609207e-02,9.461902275839026433e-02,1.009742829616638304e-01,1.028819206717776907e-01,1.010009869566941554e-01,1.009393294919040673e-01,1.077616928619278130e-01,1.081009003333312651e-01,1.043006949166432606e-01,1.051247071724605020e-01,1.082634492702105738e-01,1.017640936403040597e-01,1.051184722519665493e-01,1.032296947252868413e-01,1.000937447710719269e-01,9.928331221330714829e-02,1.010934470319094225e-01,1.000145932490914824e-01,9.448025246792451926e-02,1.003145990627418993e-01,9.445471768144281244e-02,9.777373030908667606e-02,1.007306817267269311e-01,9.952205810550489307e-02,9.814456186411801841e-02,1.027083120488023749e-01,9.947469394872354709e-02,9.637080977042021546e-02,9.566651168210117684e-02,9.646514748952317309e-02,1.002543435120800547e-01,1.006380862217559902e-01,9.961399229584311232e-02,9.609138540720442434e-02,1.010583784127238316e-01,1.040314189531883482e-01,1.049404249957487795e-01,1.048463176384502177e-01,1.018691932124825006e-01,1.046143666777050035e-01,1.005528679120288454e-01,1.048217362127014662e-01,1.028408867872970672e-01,9.877641831379860293e-02,9.913447252233835438e-02,1.063201322296713491e-01,1.054275916024163540e-01,9.604503366513413021e-02,9.803164108018574963e-02,9.830714656691445785e-02,9.565459807265416781e-02,9.851603363656109835e-02,9.688573944821612938e-02,9.337685259349194633e-02,9.665615230387220036e-02,9.740560515917477680e-02,9.695617456383878729e-02,9.300725729014434895e-02,9.277313559246173902e-02,9.736894091553761899e-02,9.492751005678777554e-02,9.891257121172530864e-02,9.657396098072053292e-02,9.771737526409504659e-02,1.000477303193871709e-01,9.972481883280844006e-02,1.037295257907772106e-01,1.042273731045270657e-01,1.071232233017268137e-01,1.025901622277918812e-01,1.045646510423881015e-01,9.703298240843047373e-02,9.653543506072577440e-02,1.005430793561756520e-01,1.032204388237022014e-01,1.078819091184687884e-01,1.001579581521342410e-01,9.794962760515578404e-02,9.598787257376399651e-02,9.593732541693113236e-02,9.363553550263793712e-02,9.213156593283913787e-02,9.502144045847571441e-02,9.172145355632160824e-02,9.420958072361070024e-02,9.423196568648435634e-02,9.432443072573798437e-02,9.390698635838296005e-02,9.699002341243503911e-02,9.950170104489215739e-02,1.012215026010797048e-01,1.010863973898904061e-01,9.710717428280020436e-02,9.896645766368647457e-02,9.854522212481656163e-02,1.001186630797400723e-01,1.017584515849720289e-01,1.014125095530364756e-01,1.043586288666845108e-01,1.042048077464180905e-01,1.046612142208615537e-01,1.009732190838115856e-01,9.831819449141951384e-02,1.066309800965046378e-01,1.046036657108515705e-01,9.924307505577667499e-02,1.007284618409045318e-01,9.993891591970290034e-02,9.475635236885511514e-02,9.582894043830923747e-02,9.273967005920293050e-02,9.275517727245483068e-02,9.568961944232262651e-02,9.591586352419302630e-02,9.705953004765893732e-02,9.628187205813426575e-02,1.013316259571933747e-01,1.014387936198613283e-01,1.032009522405959445e-01,9.965326162012333455e-02,9.506881060096100677e-02,9.589888632348073094e-02,1.010959463203850994e-01,1.035126795884892953e-01,1.036590641687879927e-01,1.042738031081047317e-01,1.015888649195990090e-01,1.014921315115624723e-01,1.050752155480515343e-01,1.034060907228070980e-01,1.038350328412596946e-01,1.040689925396767884e-01,1.019889337594337836e-01,9.825790081608495874e-02,9.523693035839173038e-02,1.027599478602169158e-01,1.027797499774773110e-01,9.921722697450316431e-02,9.394928408350762539e-02,9.030966925875696938e-02,9.163834230644925249e-02,9.270159497842110630e-02,9.815693187816539045e-02,1.022013489540011116e-01,9.804741046137251115e-02,1.036619585007592381e-01,1.010298728704754068e-01,1.041420893585641855e-01,1.023195481216871289e-01,9.999527885245872161e-02,9.536863382144251944e-02,1.013807898861905504e-01,1.036463752065131805e-01,1.052252009637225649e-01,1.056215176997456207e-01,1.037081812610937542e-01,1.002837300892007177e-01,1.036842446155696318e-01,1.012339547389780464e-01,1.035776535402141291e-01,1.034134240673320465e-01,1.008855452955837034e-01,1.007929774368758469e-01,9.803643655440084925e-02,1.001914737496645003e-01,9.820061406060935638e-02,9.740582286585101890e-02,9.582460866233648289e-02,9.652847078238051270e-02,9.739248391844071429e-02,9.592093337587555280e-02,9.900398323328407635e-02,1.023340506725620297e-01,9.895393377708347482e-02,1.048868927316792543e-01,1.041949297436062238e-01,9.869415635538973663e-02,9.659032843982191807e-02,9.848052192502186608e-02,1.018507869096350604e-01,1.013996239942551447e-01,9.862863527408323450e-02,9.982200634088014835e-02,9.991402304960228520e-02,1.057148864156979978e-01,1.039263680285599928e-01,1.049075470816031169e-01,1.030336760405223956e-01,1.069736824424862426e-01,1.055033112150115249e-01,1.058014923869150248e-01,1.016445666431485123e-01,9.761727081804431883e-02,9.823461227657577510e-02,9.633023053822639681e-02,9.716996743370998058e-02,9.900730070463881205e-02,9.607644304030671378e-02,9.869581694237096470e-02,9.803031355850697071e-02,9.976303193787720847e-02,1.000032388932198119e-01,1.033572432421978465e-01,1.039869715846056253e-01,9.936800498482516175e-02,1.015770072495276177e-01,1.024255778879074874e-01,9.937239430046780619e-02,1.023243498876459795e-01,1.010071118853128613e-01,1.013241680591659422e-01,1.048984245373501267e-01,1.033021667080228495e-01,1.058150783204400008e-01,1.059226299240855623e-01,1.060268226784819162e-01,1.079758410700042554e-01,1.049214515575619400e-01,1.046250909873800983e-01,1.053371312022522016e-01,9.890693874092400251e-02,9.753417151283719222e-02,9.863701451907545825e-02,9.569791741600933155e-02,9.567027930119006984e-02,9.921566017615786326e-02,9.629619719167614722e-02,9.714591769669840560e-02,9.731429044896447444e-02,1.008223644041678219e-01,1.017364926932926433e-01,1.007235504640906359e-01,1.041770930537933432e-01,1.027423463003983573e-01,1.004118120285879406e-01,9.946288551620359464e-02,1.035156386323095867e-01,1.053291002551031141e-01,1.048654915677386112e-01,1.047114904023294241e-01,1.024999742495610322e-01,1.069224003505116899e-01,1.049515068306446780e-01,1.010048482220469862e-01,1.036025323091203376e-01,1.072535471739240187e-01,1.037111607471571106e-01,1.051819525997244598e-01,1.063185568607631498e-01,1.067270471640335144e-01,1.016850951562481564e-01,1.012445075104687620e-01,9.530166306569018420e-02,9.625542749572602030e-02,9.768673182956343071e-02,9.848932888037903455e-02,9.566955844968499934e-02,9.935662984106873041e-02,9.768962905987264855e-02,9.943979601384245193e-02,1.000700338186385624e-01,9.802314551977997503e-02,1.023312036753493554e-01,9.742279750347547507e-02,9.939376380939304867e-02,1.002785312091140218e-01,1.036670997710232994e-01,1.020896637365199394e-01,1.054001809446030030e-01,1.042316255969904792e-01,1.045220965922288164e-01,1.086875727643193124e-01,1.057033161430733781e-01,1.027377143473882370e-01,1.049908982390065776e-01,1.068707768938711167e-01,1.051452103772046176e-01,1.056582736038245568e-01,1.062804209516900744e-01,1.006531348999356174e-01,9.572985381672273475e-02,9.542291157165110060e-02,1.019255255129923876e-01,1.017797115461871460e-01,9.526220082745404105e-02,1.009449358510835920e-01,1.043051627597050834e-01,9.992971765513794513e-02,1.025190111638440149e-01,1.041916816266326845e-01,1.015572182097403686e-01,1.046159707758079205e-01,9.896637953544674959e-02,9.893477853575854963e-02,1.046745744488000590e-01,1.041892236034083347e-01,1.032848500361092520e-01,1.051857235171273358e-01,1.026929412756193427e-01,1.078561253699646116e-01,1.071653303408145325e-01,1.057258332741725787e-01,1.059608193874647247e-01,1.058948523259302388e-01,1.011860460861798844e-01,1.053256291303959480e-01,1.066107285774172408e-01,1.032332663344979196e-01,1.017335972327142180e-01,9.958874429596187294e-02,9.798765521225033526e-02,9.673997577847325002e-02,9.677048797206755371e-02,1.046416295403711089e-01,1.048986423956470709e-01,1.007355084197726902e-01,9.600378886480159801e-02,9.938003907161320483e-02,1.031404378442307701e-01,1.028422811863622804e-01,1.026956793187265154e-01,9.891710299664005501e-02,9.833761425263476408e-02,1.022064238962490379e-01,1.038492692157095831e-01,1.019359499437611366e-01,1.006347814585319689e-01,1.038789596456692471e-01,1.080928605564731720e-01,1.032115409211461082e-01,1.041534380608703791e-01,1.031171811115306064e-01,1.052291227976258348e-01,1.061779085011156643e-01,1.056785859273058764e-01,1.025677963126893633e-01,1.060616207459884608e-01,1.035511170038218715e-01,1.023856839397185303e-01,9.867165194749868973e-02,9.937986392558489923e-02,9.638281114237542968e-02,1.022235458527995522e-01,1.017906443497183788e-01,1.007824938757272831e-01,1.003458430574090121e-01,9.852238607791768965e-02,9.709700797835053854e-02,1.020413860779263437e-01,1.008586308854973190e-01,1.001068868132938550e-01,9.937717720694928814e-02,1.018408217658827442e-01,9.949823319156878010e-02,1.040999248605335714e-01,1.057891285160873496e-01,1.027453661047253164e-01,1.039938559261615741e-01,1.083892842040568016e-01,1.073568350687502532e-01,1.043665074653722796e-01,1.074297125903865974e-01,1.084223960560284916e-01,1.066204782198528073e-01,1.016712185083360059e-01,1.019469588338932503e-01,1.035143998138069732e-01,1.039173934765720564e-01,9.753707371746435373e-02,1.013959546190599109e-01,1.031802995980820870e-01,1.035201612769479501e-01,1.021631704175227640e-01,9.832506633036504351e-02,9.754710211950474996e-02,1.020845121881052558e-01,9.802190306852856527e-02,9.828296000643599317e-02,9.915522607105220487e-02,9.627753762158608453e-02,9.953592772649175191e-02,1.024485193689160939e-01,1.019259969517584963e-01,1.014694851428111916e-01,1.013259281761817732e-01,1.027820746163915500e-01,1.066891791147962232e-01,1.094494437134147513e-01,1.078021003655339066e-01,1.067595145755054070e-01,1.054081275722732747e-01,1.044814990292680101e-01,1.017144995993729539e-01,1.075123023949891288e-01,1.035725931327128452e-01,1.045767279878781764e-01,1.058252233815841631e-01,1.001516970817537128e-01,9.926369164239171039e-02,9.838209648033047205e-02,1.026855725230728517e-01,1.016271829467120247e-01,9.809724806430994426e-02,9.953427228043047748e-02,1.005858216661020405e-01,9.556156734284146359e-02,9.905730637188991938e-02,1.015618305808832778e-01,1.007326090542784436e-01,1.007344389710088939e-01,1.007562565498553303e-01,1.023362325276817447e-01,9.806811703181200768e-02,1.004364434654391181e-01,1.003003180498841240e-01,1.046539566157225626e-01,1.059999648195392025e-01,1.100077191250455333e-01,1.053148151633227503e-01,1.024022770596911547e-01,1.051167324922404750e-01,1.048528795940910918e-01,1.060210784200109474e-01,1.031851352712477715e-01,1.017381144405533899e-01,1.047572612915487617e-01,1.018579512373244678e-01,9.691575628956057564e-02,1.004560696517719787e-01,1.018387223817512482e-01,1.010382009971698136e-01,9.817242806436973779e-02,1.021572869495525060e-01,1.033406419344148897e-01,9.601161534036441181e-02,9.877413185655446737e-02,1.037334589084416558e-01,1.042637931203671403e-01,1.022535302075500696e-01,9.954639599227098345e-02,1.026682511507516216e-01,1.044684917182080175e-01,1.018548343108648530e-01,1.014833330315728505e-01,1.020038390487909286e-01,1.046114287779037894e-01,1.045247346839702496e-01,1.053752629678185032e-01,1.025798550868481929e-01,1.011461633819091266e-01,1.024388131441375388e-01,1.007148990459255655e-01,1.014043439167561789e-01,1.032236411469017734e-01,9.943205649472382224e-02,9.834782224021737518e-02,9.701909239126040030e-02,1.006341253310232969e-01,9.770654314155222120e-02,9.985624956425671883e-02,9.929838450325567667e-02,1.029411991005768773e-01,1.014434275998858936e-01,9.969149556129258682e-02,9.735727499711130384e-02,1.002759574323141278e-01,1.055278121167440714e-01,1.059441833817081347e-01,1.028119333635149485e-01,1.017954995626065146e-01,1.012699025990971974e-01,1.004449719447705475e-01,1.036380837574720770e-01,1.042499885636354040e-01,9.928614367302263100e-02,1.002847698783993491e-01,1.043484807864540204e-01,1.025999030210719976e-01,1.014675467276226067e-01,1.019930001251033586e-01,1.025718097958867175e-01,1.045830297886968657e-01,1.028018320477660508e-01,1.007108103369001861e-01,1.047635804246416502e-01,9.956544141393594560e-02,1.028835075904647317e-01,1.016088559818472820e-01,9.885727646001757352e-02,9.610344613490012788e-02,9.563303116064901521e-02,9.998326247986981385e-02,1.012001600433823645e-01,1.021720603254024778e-01,1.041465274898613208e-01,1.050423983570459852e-01,1.034504719542786999e-01,1.014564225081783233e-01,1.011729028002563979e-01,1.024742533016444745e-01,9.542210188421769435e-02,9.888924355592607074e-02,1.012651018624797644e-01,1.048520808046298769e-01,1.006212484888687336e-01,1.021282792665303002e-01,1.015885792017803962e-01,1.056573989140309477e-01,1.037900131599429898e-01,1.046829589796563764e-01,1.070536560477430843e-01,1.047588408119346365e-01,1.018080347001750069e-01,1.061680767062032626e-01,1.030418550291606478e-01,1.050522127261477728e-01,1.001551319233265902e-01,9.348884928965829622e-02,9.859194331971087022e-02,9.857309108967962641e-02,9.747725415476832245e-02,9.982936832253554160e-02,1.029462658799766006e-01,1.052745858687262059e-01,1.038597993463293290e-01,1.015369707247320147e-01,1.040691387046088906e-01,1.023581260421615458e-01,1.020792505709387649e-01,9.964963612545105209e-02,9.802137471892721776e-02,1.012445982114708459e-01,9.970631355400934315e-02,9.964228202724152716e-02,1.018880569573873129e-01,9.985886005092541040e-02,1.037505840321581302e-01,1.005955900965302546e-01,1.033426512147338355e-01,1.048009078439960107e-01,1.032658868067465874e-01,1.039091892353237734e-01,1.032551715246165652e-01,1.057947068321195422e-01,1.042133273730350695e-01,1.023365226806572659e-01,9.745306834949103714e-02,1.007664277643381262e-01,9.819088061406740231e-02,1.012378652119830386e-01,1.027347684837711800e-01,1.044040468886423267e-01,1.049111450010381946e-01,1.024547572813539476e-01,9.963523152681040551e-02,1.007234136395721846e-01,1.013742248505736243e-01,1.039459181717912739e-01,1.004178209732206339e-01,1.012823156196173136e-01,9.821933003529197126e-02,1.027495134433234897e-01,9.782415273245670395e-02,9.763886797427089037e-02,1.012986373733935908e-01,1.032759159719833369e-01,9.916189258354861369e-02,1.004713067355886280e-01,1.038361969875932489e-01,1.055600864671387695e-01,1.014936104189889665e-01,1.026842792506554580e-01,1.010033674675037962e-01,1.015210593678407824e-01,9.781419336987079438e-02,1.000016948200988798e-01,1.026086223066578346e-01,1.043976386331350870e-01,1.016740937294647040e-01,1.024721239325099703e-01,1.042495517973469621e-01,1.042147503918748330e-01,1.055118160569291225e-01,1.018616072499065051e-01,1.026422314672621044e-01,1.036270490898644758e-01,1.033534236437421427e-01,1.009302658991249046e-01,1.031854070875069390e-01,1.100096585990144316e-01,1.014993903156243271e-01,9.660797737987600331e-02,9.913935432513341917e-02,9.682098688836182632e-02,9.898263697637818548e-02,9.906875457799807494e-02,9.490032085635653758e-02,9.845144996155677508e-02,1.005598064281829906e-01,1.001354337639936976e-01,1.040075408759896791e-01,1.015330020648299442e-01,1.020107830212436117e-01,9.807813992885648646e-02,1.006146825481539636e-01,9.869978790051824047e-02,1.023616562802476815e-01,1.073152696812949974e-01,1.036940589770296850e-01,1.035967540898433265e-01,1.038956015688346363e-01,1.010513065606159222e-01,1.045658118058952063e-01,1.059640184108159994e-01,1.030484495947693313e-01,9.838565230458669320e-02,1.023439751236062401e-01,1.044390720123608979e-01,1.040509553433081880e-01,1.044038589777931680e-01,1.020367183458358445e-01,9.922896353483348642e-02,1.016901841069548645e-01,9.822089676781310674e-02,1.024667118523598930e-01,1.000431041161947976e-01,1.028268719185784080e-01,9.958764433589896437e-02,9.992016646178322747e-02,1.033919786566400989e-01,9.926312857790384192e-02,1.021099643454629197e-01,1.005090153862036872e-01,9.977320278598522663e-02,9.833020423033228541e-02,1.012898841730131005e-01,1.030413901624432499e-01,1.043546692492150901e-01,1.011686712623343087e-01,9.500180054978320243e-02,1.017724019606374014e-01,1.008906974106992260e-01,9.905256279934844532e-02,1.043716362227864181e-01,1.010366910108542043e-01,1.020939438524260390e-01,1.023873915492784503e-01,1.001169447413571695e-01,1.005363294927273249e-01,1.015173096795735364e-01,9.737058544099244650e-02,9.943126853442682545e-02,1.003177317533080204e-01,1.021277226833004204e-01,1.028372795628310354e-01,1.047549738173191997e-01,1.023683563410061753e-01,9.819237917792970893e-02,1.008643563148128725e-01,1.016063005882736486e-01,1.007983814787405535e-01,1.028109805459561793e-01,9.573163015660199338e-02,9.849840704448067918e-02,1.022273358226421652e-01,1.098089357193812177e-01,1.039360152893629430e-01,1.015306862602218391e-01,1.011665851418667578e-01,1.007873564723135440e-01,9.994174511580906917e-02,1.003497667473349231e-01,1.047222355652586839e-01,1.003800535444287489e-01,1.022015281855644109e-01,9.911828793476058774e-02,1.007730129443408368e-01,1.019356780595241235e-01,1.021372376846511887e-01,9.947929095084223627e-02,1.039442905877405454e-01,9.985942879055133281e-02,1.070084449657949799e-01,1.095250996094786211e-01,1.022083660716523873e-01,9.965439730093153536e-02,9.876469699183959561e-02,1.040980266685036099e-01,1.031275202180646222e-01,1.030378127444838282e-01,1.013345832821991865e-01,1.012665081951841933e-01,1.012732341701843286e-01,1.044926092006565749e-01,1.050912179215227199e-01,1.025843345292349607e-01,1.022255950846885225e-01,1.040190102277656903e-01,1.005127375037943444e-01,1.027472584914861792e-01,9.951262272551857080e-02,1.049514119385083905e-01,1.003047217801217306e-01,1.013901625752953173e-01,1.028169154023145931e-01,1.045969711543509595e-01,1.043597472878291105e-01,1.017734730429540324e-01,9.795943701498965872e-02,1.002722306936309621e-01,1.012496371486469871e-01,1.023630537141479308e-01,1.025204749061697646e-01,9.874742361298831372e-02,9.778790314915040971e-02,1.003640642467437255e-01,9.666451958680856438e-02,1.047711242994408265e-01,1.021064418914232469e-01,1.025259687663206548e-01,1.020511080907675200e-01,1.020240066606881851e-01,1.023573304395436895e-01,1.046293878557724710e-01,1.005120440547418031e-01,1.004386129052880494e-01,1.012149630988500859e-01,1.002690432984266883e-01,1.001969889008591796e-01,9.810363420425292913e-02,9.888332678114879204e-02,1.011743086356575727e-01,1.017043313481388739e-01,1.030113142530413028e-01,1.004537896809977043e-01,1.019987025389220564e-01,1.036794185607066293e-01,1.009245775169159559e-01,1.031462046138536676e-01,1.028531675349488167e-01,9.835526255418804153e-02,9.658280577044477122e-02,9.192612150526023596e-02,9.400485189526727736e-02,9.596737322159719363e-02,1.001485497208107339e-01,9.922666450878105115e-02,1.034345884259599280e-01,1.022593836220447444e-01,1.003871087360957565e-01,9.906636299850653249e-02,1.026782561338184102e-01,1.026809831643708121e-01,9.871763863441890274e-02,1.007530125102538837e-01,9.977122403371432857e-02,1.004034432033917151e-01,9.844632243303824692e-02,1.003367890874736490e-01,1.000790218048102642e-01,9.907271850113100187e-02,1.005422444565161888e-01,1.047123173957519304e-01,1.013130348586571833e-01
